out.electricity.ceiling_fan.energy_consumption,out.electricity.clothes_dryer.energy_consumption,out.electricity.clothes_washer.energy_consumption,out.electricity.cooling_fans_pumps.energy_consumption,out.electricity.cooling.energy_consumption,out.electricity.dishwasher.energy_consumption,out.electricity.freezer.energy_consumption,out.electricity.heating_fans_pumps.energy_consumption,out.electricity.heating_hp_bkup.energy_consumption,out.electricity.heating.energy_consumption,out.electricity.hot_tub_heater.energy_consumption,out.electricity.hot_tub_pump.energy_consumption,out.electricity.hot_water.energy_consumption,out.electricity.lighting_exterior.energy_consumption,out.electricity.lighting_garage.energy_consumption,out.electricity.lighting_interior.energy_consumption,out.electricity.mech_vent.energy_consumption,out.electricity.plug_loads.energy_consumption,out.electricity.pool_heater.energy_consumption,out.electricity.pool_pump.energy_consumption,out.electricity.pv.energy_consumption,out.electricity.range_oven.energy_consumption,out.electricity.refrigerator.energy_consumption,out.electricity.well_pump.energy_consumption,out.fuel_oil.heating_hp_bkup.energy_consumption,out.fuel_oil.heating.energy_consumption,out.fuel_oil.hot_water.energy_consumption,out.natural_gas.clothes_dryer.energy_consumption,out.natural_gas.fireplace.energy_consumption,out.natural_gas.grill.energy_consumption,out.natural_gas.heating_hp_bkup.energy_consumption,out.natural_gas.heating.energy_consumption,out.natural_gas.hot_tub_heater.energy_consumption,out.natural_gas.hot_water.energy_consumption,out.natural_gas.lighting.energy_consumption,out.natural_gas.pool_heater.energy_consumption,out.natural_gas.range_oven.energy_consumption,out.propane.clothes_dryer.energy_consumption,out.propane.heating_hp_bkup.energy_consumption,out.propane.heating.energy_consumption,out.propane.hot_water.energy_consumption,out.propane.range_oven.energy_consumption,time
0.008,0,0,0.021,0.409,0,0.04,0,0,0,0,0,0.004,0.013,0,0.18,0,0.47,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 7:00:00 AM"
0.005,0,0,0.027,0.521,0,0.04,0,0,0,0,0,0.004,0.009,0,0.273,0,0.496,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 8:00:00 AM"
0.004,0,0,0.031,0.608,0,0.04,0,0,0,0,0,0.004,0.008,0,0.295,0,0.504,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 9:00:00 AM"
0.004,0,0,0.036,0.69,0,0.04,0,0,0,0,0,0.004,0.008,0,0.283,0,0.51,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 10:00:00 AM"
0.004,0,0,0.041,0.752,0,0.04,0,0,0,0,0,0.004,0.008,0,0.271,0,0.521,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 11:00:00 AM"
0.007,0,0,0.049,0.859,0,0.04,0,0,0,0,0,0.004,0.011,0,0.268,0,0.524,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 12:00:00 PM"
0.008,0,0,0.047,0.85,0,0.04,0,0,0,0,0,0.269,0.012,0,0.268,0,0.515,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 1:00:00 PM"
0.008,0,0,0.077,1.245,0,0.04,0,0,0,0,0,0.004,0.012,0,0.268,0,0.53,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 2:00:00 PM"
0.008,0,0,0.089,1.403,0,0.043,0,0,0,0,0,0.004,0.015,0,0.271,0,0.554,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 3:00:00 PM"
0.01,0,0,0.064,1.061,0,0.047,0,0,0,0,0,0.325,0.019,0,0.248,0,0.575,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 4:00:00 PM"
0.01,0,0,0.083,1.326,0,0.048,0,0,0,0,0,0.004,0.023,0,0.138,0,0.504,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 5:00:00 PM"
0.012,0,0,0.066,1.094,0,0.048,0,0,0,0,0,0.004,0.024,0,0.2,0,0.516,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 6:00:00 PM"
0.012,0,0,0.039,0.727,0,0.045,0,0,0,0,0,0.119,0.024,0,0.247,0.024,0.497,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 7:00:00 PM"
0.015,0,0,0.024,0.47,0,0.044,0,0,0,0,0,0.2,0.024,0,0.506,0.008,0.516,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 8:00:00 PM"
0.013,0,0,0.028,0.543,0,0.044,0,0,0,0,0,0.119,0.021,0,0.489,0,0.482,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 9:00:00 PM"
0.012,0,0,0.019,0.395,0,0.041,0,0,0,0,0,0.201,0.02,0,0.267,0.012,0.432,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 10:00:00 PM"
0.009,0,0,0.024,0.472,0,0.04,0,0,0,0,0,0.004,0.017,0,0.126,0.004,0.411,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6/3/2018, 11:00:00 PM"
0.008,0,0,0.027,0.542,0,0.037,0,0,0,0,0,0.004,0.013,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 12:00:00 AM"
0.008,0,0,0.028,0.528,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 1:00:00 AM"
0.008,0,0,0.024,0.496,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 2:00:00 AM"
0.008,0,0,0.024,0.474,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 3:00:00 AM"
0.008,0,0,0.027,0.514,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 4:00:00 AM"
0.008,0,0,0.025,0.501,0,0.036,0,0,0,0,0,0.004,0.015,0,0.092,0,0.434,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 5:00:00 AM"
0.008,0,0,0.023,0.456,0,0.039,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 6:00:00 AM"
0.008,0,0,0.028,0.541,0,0.04,0,0,0,0,0,0.004,0.013,0,0.074,0,0.444,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 7:00:00 AM"
0.008,0,0,0.026,0.528,0,0.04,0,0,0,0,0,0.393,0.009,0,0.17,0,0.468,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 8:00:00 AM"
0.008,0,0,0.041,0.761,0,0.04,0,0,0,0,0,0.004,0.008,0,0.103,0,0.452,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 9:00:00 AM"
0.008,0,0,0.057,0.974,0,0.04,0,0,0,0,0,0.004,0.008,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 10:00:00 AM"
0.008,0,0,0.064,1.08,0,0.04,0,0,0,0,0,0.004,0.008,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 11:00:00 AM"
0.008,0,0,0.069,1.144,0,0.04,0,0,0,0,0,0.004,0.011,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 12:00:00 PM"
0.008,0,0,0.082,1.317,0,0.04,0,0,0,0,0,0.121,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 1:00:00 PM"
0.008,0,0,0.099,1.529,0,0.04,0,0,0,0,0,0.16,0.012,0,0.04,0,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 2:00:00 PM"
0.008,0,0,0.144,2.076,0,0.043,0,0,0,0,0,0.004,0.015,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 3:00:00 PM"
0.008,0,0,0.149,2.131,0,0.047,0,0,0,0,0,0.004,0.019,0,0.155,0,0.514,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 4:00:00 PM"
0.011,0,0,0.137,1.993,0,0.048,0,0,0,0,0,0.004,0.023,0,0.168,0,0.523,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 5:00:00 PM"
0.016,0,0.341,0.134,1.952,0,0.048,0,0,0,0,0,0.004,0.024,0,0.352,0,0.589,0,0,0,0.717,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 6:00:00 PM"
0.014,2.452,0.201,0.11,1.658,0,0.045,0,0,0,0,0,0.004,0.024,0,0.338,0.024,0.527,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 7:00:00 PM"
0.012,0.94,0,0.056,0.945,0,0.044,0,0,0,0,0,0.004,0.024,0,0.295,0.008,0.483,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 8:00:00 PM"
0.008,0,0,0.032,0.615,0,0.044,0,0,0,0,0,0.238,0.021,0,0.04,0,0.436,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 9:00:00 PM"
0.008,0,0,0.021,0.446,0,0.041,0,0,0,0,0,0.344,0.02,0,0.04,0.012,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 10:00:00 PM"
0.008,0,0,0.03,0.576,0,0.04,0,0,0,0,0,0.004,0.017,0,0.04,0.004,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7/3/2018, 11:00:00 PM"
0.008,0,0,0.012,0.267,0,0.037,0,0,0,0,0,0.297,0.013,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 12:00:00 AM"
0.008,0,0,0.015,0.317,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 1:00:00 AM"
0.008,0,0,0.016,0.326,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 2:00:00 AM"
0.008,0,0,0.016,0.311,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 3:00:00 AM"
0.008,0,0,0.019,0.364,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 4:00:00 AM"
0.009,0,0,0.019,0.383,0,0.036,0,0,0,0,0,0.004,0.015,0,0.147,0,0.432,0,0,0,0.358,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 5:00:00 AM"
0.011,0,0,0.015,0.3,0,0.039,0,0,0,0,0,0.004,0.016,0,0.268,0,0.466,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 6:00:00 AM"
0.008,0,0,0.015,0.303,0,0.04,0,0,0,0,0,0.004,0.013,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 7:00:00 AM"
0.008,0,0,0.016,0.324,0,0.04,0,0,0,0,0,0.004,0.009,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 8:00:00 AM"
0.008,0,0,0.014,0.298,0,0.04,0,0,0,0,0,0.246,0.008,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 9:00:00 AM"
0.008,0,0,0.009,0.184,0,0.04,0,0,0,0,0,0.371,0.008,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 10:00:00 AM"
0.008,0,0,0.024,0.489,0,0.04,0,0,0,0,0,0.004,0.008,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 11:00:00 AM"
0.008,0,0,0.028,0.545,0,0.04,0,0,0,0,0,0.004,0.011,0,0.069,0,0.447,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 12:00:00 PM"
0.008,0,0,0.023,0.467,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 1:00:00 PM"
0.008,0,0,0.027,0.52,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 2:00:00 PM"
0.008,0,0,0.034,0.638,0,0.043,0,0,0,0,0,0.004,0.015,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 3:00:00 PM"
0.008,0,0,0.039,0.704,0,0.047,0,0,0,0,0,0.004,0.019,0,0.04,0,0.436,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 4:00:00 PM"
0.011,0,0,0.037,0.691,0,0.048,0,0,0,0,0,0.004,0.023,0,0.176,0,0.523,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 5:00:00 PM"
0.015,0,0,0.034,0.64,0,0.048,0,0,0,0,0,0.004,0.024,0,0.348,0,0.566,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 6:00:00 PM"
0.016,0,0,0.027,0.538,0,0.045,0,0,0,0,0,0.004,0.024,0,0.494,0.024,0.553,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 7:00:00 PM"
0.012,0,0,0.018,0.365,0,0.044,0,0,0,0,0,0.304,0.024,0,0.309,0.008,0.485,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 8:00:00 PM"
0.008,0,0,0.018,0.365,0,0.044,0,0,0,0,0,0.004,0.021,0,0.04,0,0.436,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 9:00:00 PM"
0.008,0,0,0.02,0.39,0,0.041,0,0,0,0,0,0.004,0.02,0,0.04,0.012,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 10:00:00 PM"
0.008,0,0,0.019,0.377,0,0.04,0,0,0,0,0,0.122,0.017,0,0.04,0.004,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8/3/2018, 11:00:00 PM"
0.008,0,0,0.022,0.434,0,0.037,0,0,0,0,0,0.004,0.013,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 12:00:00 AM"
0.008,0,0,0.02,0.409,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 1:00:00 AM"
0.008,0,0,0.02,0.38,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 2:00:00 AM"
0.008,0,0,0.016,0.35,0,0.036,0,0,0,0,0,0.122,0.012,0,0.04,0,0.428,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 3:00:00 AM"
0.008,0,0,0.012,0.242,0,0.036,0,0,0,0,0,0.219,0.012,0,0.058,0,0.416,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 4:00:00 AM"
0.008,0,0,0.017,0.348,0,0.036,0,0,0,0,0,0.004,0.015,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 5:00:00 AM"
0.008,0,0,0.015,0.293,0,0.039,0,0,0,0,0,0.004,0.016,0,0.04,0,0.436,0,0,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 6:00:00 AM"
0.008,0,0,0.018,0.379,0,0.04,0,0,0,0,0,0.004,0.013,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 7:00:00 AM"
0.008,0,0,0.026,0.519,0,0.04,0,0,0,0,0,0.004,0.009,0,0.075,0,0.445,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 8:00:00 AM"
0.008,0,0,0.033,0.641,0,0.04,0,0,0,0,0,0.004,0.008,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 9:00:00 AM"
0.008,0,0,0.032,0.641,0,0.04,0,0,0,0,0,0.27,0.008,0,0.04,0,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 10:00:00 AM"
0.008,0,0,0.049,0.891,0,0.04,0,0,0,0,0,0.004,0.008,0,0.04,0,0.436,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 11:00:00 AM"
0.008,0,0,0.057,0.975,0,0.04,0,0,0,0,0,0.004,0.011,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 12:00:00 PM"
0.008,0,0,0.063,1.061,0,0.04,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 1:00:00 PM"
0.008,0,0,0.097,1.499,0,0.04,0,0,0,0,0,0.004,0.012,0,0.102,0,0.459,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 2:00:00 PM"
0.008,0,0,0.08,1.283,0,0.043,0,0,0,0,0,0.278,0.015,0,0.136,0,0.484,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 3:00:00 PM"
0.01,0,0,0.104,1.591,0,0.047,0,0,0,0,0,0.004,0.019,0,0.245,0,0.56,0,0,0,0,0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 4:00:00 PM"
0.015,0,0,0.09,1.408,0,0.048,0,0,0,0,0,0.004,0.023,0,0.364,0,0.617,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 5:00:00 PM"
0.016,0,0,0.062,1.037,0,0.048,0,0,0,0,0,0.004,0.024,0,0.467,0,0.593,0,0,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 6:00:00 PM"
0.016,0,0,0.032,0.606,0,0.045,0,0,0,0,0,0.359,0.024,0,0.595,0.024,0.557,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 7:00:00 PM"
0.014,0,0,0.026,0.509,0,0.044,0,0,0,0,0,0.217,0.024,0,0.515,0.008,0.508,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 8:00:00 PM"
0.008,0,0,0.019,0.386,0,0.044,0,0,0,0,0,0.245,0.021,0,0.04,0,0.436,0,0,0,0,0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 9:00:00 PM"
0.008,0,0,0.018,0.363,0,0.041,0,0,0,0,0,0.407,0.02,0,0.04,0.012,0.436,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 10:00:00 PM"
0.008,0,0,0.023,0.452,0,0.04,0,0,0,0,0,0.004,0.017,0,0.04,0.004,0.436,0,0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9/3/2018, 11:00:00 PM"
0.008,0.817,0.009,0.016,0.316,0,0.032,0,0,0,0,0,0.004,0.016,0,0.057,0,0.452,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 12:00:00 AM"
0.008,0,0,0.012,0.23,0,0.032,0,0,0,0,0,0.004,0.016,0,0.043,0,0.445,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 1:00:00 AM"
0.008,0,0,0.01,0.194,0,0.032,0,0,0,0,0,0.122,0.016,0,0.04,0,0.438,0,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 2:00:00 AM"
0.008,0,0,0.003,0.065,0,0.029,0,0,0.009,0,0,0.161,0.016,0,0.04,0,0.436,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 3:00:00 AM"
0.008,0,0,0.009,0.206,0,0.028,0,0,0,0,0,0.004,0.016,0,0.049,0,0.439,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 4:00:00 AM"
0.008,0,0,0.008,0.18,0,0.031,0,0,0,0,0,0.004,0.019,0,0.04,0,0.436,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 5:00:00 AM"
0.008,0,0,0.003,0.076,0,0.032,0.001,0,0.022,0,0,0.236,0.02,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 6:00:00 AM"
0.008,0,0,0.004,0.087,0,0.032,0.002,0,0.03,0,0,0.117,0.017,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 7:00:00 AM"
0.008,0,0,0.013,0.263,0,0.032,0,0,0,0,0,0.004,0.013,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 8:00:00 AM"
0.008,0,0,0.018,0.385,0,0.032,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 9:00:00 AM"
0.008,0,0,0.025,0.498,0,0.032,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 10:00:00 AM"
0.008,0,0,0.03,0.582,0,0.035,0,0,0,0,0,0.004,0.012,0,0.142,0,0.508,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 11:00:00 AM"
0.008,0,0,0.032,0.633,0,0.036,0,0,0,0,0,0.004,0.012,0,0.108,0,0.484,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 12:00:00 PM"
0.008,0,0,0.035,0.678,0,0.036,0,0,0,0,0,0.004,0.012,0,0.04,0,0.436,0,0,0,0,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 1:00:00 PM"
0.008,0,0,0.058,0.983,0,0.033,0,0,0,0,0,0.004,0.012,0,0.176,0,0.537,0,0,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 2:00:00 PM"
0.008,0,0,0.059,1,0,0.035,0,0,0,0,0,0.004,0.015,0,0.182,0,0.552,0,0,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 3:00:00 PM"
0.011,0,0,0.047,0.836,0,0.039,0,0,0,0,0,0.362,0.022,0,0.202,0,0.577,0,0,0,0.768,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 4:00:00 PM"
0.013,0,0,0.034,0.642,0,0.04,0,0,0,0,0,0.024,0.027,0,0.302,0,0.625,0,0,0,0,0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 5:00:00 PM"
0.019,0,0,0.024,0.492,0,0.04,0,0,0,0,0,0.394,0.028,0,0.588,0,0.71,0,0,0,0,0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"10/3/2018, 6:00:00 PM"
